Id	X	Y	Z
23954	746837.2000	9881463.1000	-12.5950
23955	746863.2000	9881463.1000	-13.0577
23956	746889.2000	9881463.1000	-13.1818
23957	746915.2000	9881463.1000	-13.6054
23958	746941.2000	9881463.1000	-13.8714
23959	746967.2000	9881463.1000	-13.4190
23960	746993.2000	9881463.1000	-13.0622
23961	747019.2000	9881463.1000	-12.9413
23962	747045.2000	9881463.1000	-12.3916
23963	747071.2000	9881463.1000	-11.9937
23964	747097.2000	9881463.1000	-11.4283
23965	747123.2000	9881463.1000	-11.0100
23966	747149.2000	9881463.1000	-9.3700
23967	747175.2000	9881463.1000	-8.7604
23968	747201.2000	9881463.1000	-7.8922
23969	747227.2000	9881463.1000	-8.3286
23970	747253.2000	9881463.1000	-8.2903
23971	747279.2000	9881463.1000	-9.3232
23972	747305.2000	9881463.1000	-11.1535
23973	747331.2000	9881463.1000	-12.1728
23974	747357.2000	9881463.1000	-12.3736
23975	747383.2000	9881463.1000	-12.4132
23976	747409.2000	9881463.1000	-13.0125
23977	747435.2000	9881463.1000	-13.0108
23978	747461.2000	9881463.1000	-11.4623
23979	747487.2000	9881463.1000	-10.7282
23980	747513.2000	9881463.1000	-10.2084
23981	747539.2000	9881463.1000	-10.6707
23982	747565.2000	9881463.1000	-12.3795
23983	747591.2000	9881463.1000	-12.4230
23984	747617.2000	9881463.1000	-12.5003
23985	747643.2000	9881463.1000	-13.6612
23986	747669.2000	9881463.1000	-13.7218
23987	747695.2000	9881463.1000	-13.4197
23988	747721.2000	9881463.1000	-13.3699
23989	747747.2000	9881463.1000	-13.0051
23990	747773.2000	9881463.1000	-12.7178
23991	747799.2000	9881463.1000	-12.2940
23992	747825.2000	9881463.1000	-11.8178
23993	747851.2000	9881463.1000	-11.0527
23994	747877.2000	9881463.1000	-10.6153
23995	747903.2000	9881463.1000	-10.6032
23996	747929.2000	9881463.1000	-10.8929
23997	747955.2000	9881463.1000	-11.4054
23998	747981.2000	9881463.1000	-11.6411
23999	748007.2000	9881463.1000	-11.5421
24000	748033.2000	9881463.1000	-11.5113
24001	748059.2000	9881463.1000	-11.2954
24002	748085.2000	9881463.1000	-11.0533
24003	748111.2000	9881463.1000	-11.1474
24004	748137.2000	9881463.1000	-11.2910
24005	748163.2000	9881463.1000	-11.3856
24006	748189.2000	9881463.1000	-11.5122
24007	748215.2000	9881463.1000	-11.6746
24008	748241.2000	9881463.1000	-11.7984
24009	748267.2000	9881463.1000	-11.7485
24010	748293.2000	9881463.1000	-11.7830
24011	748319.2000	9881463.1000	-11.8732
24012	748345.2000	9881463.1000	-11.9432
24013	748371.2000	9881463.1000	-12.0054
24014	748397.2000	9881463.1000	-11.8309
24015	748423.2000	9881463.1000	-10.9521
24016	748449.2000	9881463.1000	-10.2527
24017	748475.2000	9881463.1000	-10.4283
24018	748501.2000	9881463.1000	-8.4030
24019	748527.2000	9881463.1000	-6.8585
24020	748553.2000	9881463.1000	-6.7300
24021	745017.2000	9881437.1000	-17.0080
24022	745043.2000	9881437.1000	-14.9834
24023	745069.2000	9881437.1000	-13.0570
24024	745095.2000	9881437.1000	-12.2518
24025	745121.2000	9881437.1000	-10.4553
24026	745147.2000	9881437.1000	-9.1452
24027	745173.2000	9881437.1000	-9.0111
24028	745199.2000	9881437.1000	-10.7754
24029	745225.2000	9881437.1000	-11.6704
24030	745251.2000	9881437.1000	-14.6258
24031	745277.2000	9881437.1000	-20.0482
24032	745303.2000	9881437.1000	-17.9397
24033	745329.2000	9881437.1000	-18.9115
24034	745355.2000	9881437.1000	-20.9951
24035	745381.2000	9881437.1000	-21.5137
24036	745407.2000	9881437.1000	-21.8801
24037	745433.2000	9881437.1000	-22.4659
24038	745459.2000	9881437.1000	-23.0310
24039	745485.2000	9881437.1000	-24.2691
24040	745511.2000	9881437.1000	-23.7264
24041	745537.2000	9881437.1000	-22.4272
24042	745563.2000	9881437.1000	-22.1618
24043	745589.2000	9881437.1000	-22.0036
24044	745615.2000	9881437.1000	-22.9937
24045	745641.2000	9881437.1000	-23.2174
24046	745667.2000	9881437.1000	-23.4842
24047	745693.2000	9881437.1000	-23.6943
24048	745719.2000	9881437.1000	-24.1441
24049	745745.2000	9881437.1000	-23.6587
24050	745771.2000	9881437.1000	-23.2617
24051	745797.2000	9881437.1000	-22.8634
24052	745823.2000	9881437.1000	-22.3358
24053	745849.2000	9881437.1000	-21.9027
24054	745875.2000	9881437.1000	-21.1728
24055	745901.2000	9881437.1000	-20.5937
24056	745927.2000	9881437.1000	-20.7425
24057	745953.2000	9881437.1000	-20.8226
24058	745979.2000	9881437.1000	-20.7761
24059	746005.2000	9881437.1000	-19.5049
24060	746031.2000	9881437.1000	-18.8075
24061	746057.2000	9881437.1000	-17.9554
24062	746083.2000	9881437.1000	-17.9452
24063	746109.2000	9881437.1000	-17.5463
24064	746135.2000	9881437.1000	-17.9359
24065	746161.2000	9881437.1000	-18.2806
24066	746187.2000	9881437.1000	-18.4000
24067	746213.2000	9881437.1000	-19.9836
24068	746239.2000	9881437.1000	-20.5127
24069	746265.2000	9881437.1000	-21.3615
24070	746291.2000	9881437.1000	-21.9854
24071	746317.2000	9881437.1000	-22.3610
24072	746343.2000	9881437.1000	-22.4094
24073	746369.2000	9881437.1000	-22.5351
24074	746395.2000	9881437.1000	-22.6759
24075	746421.2000	9881437.1000	-22.5616
24076	746447.2000	9881437.1000	-22.2736
24077	746473.2000	9881437.1000	-22.2316
24078	746499.2000	9881437.1000	-21.6464
24079	746525.2000	9881437.1000	-21.1717
24080	746551.2000	9881437.1000	-20.7459
24081	746577.2000	9881437.1000	-20.3260
24082	746603.2000	9881437.1000	-19.8006
24083	746629.2000	9881437.1000	-19.3118
24084	746655.2000	9881437.1000	-18.2756
24085	746681.2000	9881437.1000	-17.8216
24086	746707.2000	9881437.1000	-15.8774
24087	746733.2000	9881437.1000	-15.0653
24088	746759.2000	9881437.1000	-13.6278
24089	746785.2000	9881437.1000	-13.1896
24090	746811.2000	9881437.1000	-12.8840
24091	746837.2000	9881437.1000	-12.8473
24092	746863.2000	9881437.1000	-13.0438
24093	746889.2000	9881437.1000	-13.4309
24094	746915.2000	9881437.1000	-14.4005
24095	746941.2000	9881437.1000	-14.2672
24096	746967.2000	9881437.1000	-13.4156
24097	746993.2000	9881437.1000	-12.4717
24098	747019.2000	9881437.1000	-12.0423
24099	747045.2000	9881437.1000	-11.5688
24100	747071.2000	9881437.1000	-10.9742
24101	747097.2000	9881437.1000	-10.1944
24102	747123.2000	9881437.1000	-9.3304
24103	747149.2000	9881437.1000	-7.7518
24104	747175.2000	9881437.1000	-6.4199
24105	747201.2000	9881437.1000	-4.0751
24106	747227.2000	9881437.1000	-5.3955
24107	747253.2000	9881437.1000	-6.9622
24108	747279.2000	9881437.1000	-9.0184
24109	747305.2000	9881437.1000	-11.1180
24110	747331.2000	9881437.1000	-13.6310
24111	747357.2000	9881437.1000	-12.6189
24112	747383.2000	9881437.1000	-12.4015
24113	747409.2000	9881437.1000	-12.3129
24114	747435.2000	9881437.1000	-11.6442
24115	747461.2000	9881437.1000	-10.5280
24116	747487.2000	9881437.1000	-9.4430
24117	747513.2000	9881437.1000	-8.8251
24118	747539.2000	9881437.1000	-8.9428
24119	747565.2000	9881437.1000	-10.8543
24120	747591.2000	9881437.1000	-11.5457
24121	747617.2000	9881437.1000	-12.4461
24122	747643.2000	9881437.1000	-13.1831
24123	747669.2000	9881437.1000	-13.4766
24124	747695.2000	9881437.1000	-13.7912
24125	747721.2000	9881437.1000	-14.1208
24126	747747.2000	9881437.1000	-13.6755
24127	747773.2000	9881437.1000	-13.5201
24128	747799.2000	9881437.1000	-12.8913
24129	747825.2000	9881437.1000	-12.6709
24130	747851.2000	9881437.1000	-11.8389
24131	747877.2000	9881437.1000	-11.3772
24132	747903.2000	9881437.1000	-11.4005
24133	747929.2000	9881437.1000	-11.7013
24134	747955.2000	9881437.1000	-12.1163
24135	747981.2000	9881437.1000	-12.7531
24136	748007.2000	9881437.1000	-12.0363
24137	748033.2000	9881437.1000	-11.6834
24138	748059.2000	9881437.1000	-11.5759
24139	748085.2000	9881437.1000	-11.3922
24140	748111.2000	9881437.1000	-11.3400
24141	748137.2000	9881437.1000	-11.2699
24142	748163.2000	9881437.1000	-11.3745
24143	748189.2000	9881437.1000	-11.6351
24144	748215.2000	9881437.1000	-12.0409
24145	748241.2000	9881437.1000	-12.1488
24146	748267.2000	9881437.1000	-12.4112
24147	748293.2000	9881437.1000	-12.3436
24148	748319.2000	9881437.1000	-12.5762
24149	748345.2000	9881437.1000	-12.8231
24150	748371.2000	9881437.1000	-12.4012
24151	748397.2000	9881437.1000	-12.2251
24152	748423.2000	9881437.1000	-11.9648
24153	748449.2000	9881437.1000	-10.1073
24154	748475.2000	9881437.1000	-8.7217
24155	748501.2000	9881437.1000	-6.3376
24156	748527.2000	9881437.1000	-5.5147
24157	748553.2000	9881437.1000	-5.1988
24158	748579.2000	9881437.1000	-5.8748
24159	745043.2000	9881411.1000	-14.2908
24160	745069.2000	9881411.1000	-12.8960
24161	745095.2000	9881411.1000	-12.6108
24162	745121.2000	9881411.1000	-11.4181
24163	745147.2000	9881411.1000	-10.4063
24164	745173.2000	9881411.1000	-10.2965
24165	745199.2000	9881411.1000	-10.9081
24166	745225.2000	9881411.1000	-11.5219
24167	745251.2000	9881411.1000	-13.0867
24168	745277.2000	9881411.1000	-16.1830
24169	745303.2000	9881411.1000	-15.4310
24170	745329.2000	9881411.1000	-16.4473
24171	745355.2000	9881411.1000	-19.2634
24172	745381.2000	9881411.1000	-19.8419
24173	745407.2000	9881411.1000	-19.2853
24174	745433.2000	9881411.1000	-20.4312
24175	745459.2000	9881411.1000	-21.1754
24176	745485.2000	9881411.1000	-22.9429
24177	745511.2000	9881411.1000	-22.4654
24178	745537.2000	9881411.1000	-21.1050
24179	745563.2000	9881411.1000	-21.2185
24180	745589.2000	9881411.1000	-21.4330
24181	745615.2000	9881411.1000	-22.3426
24182	745641.2000	9881411.1000	-22.6941
24183	745667.2000	9881411.1000	-22.8150
24184	745693.2000	9881411.1000	-23.3255
24185	745719.2000	9881411.1000	-23.7760
24186	745745.2000	9881411.1000	-23.2744
24187	745771.2000	9881411.1000	-23.0988
24188	745797.2000	9881411.1000	-22.8017
24189	745823.2000	9881411.1000	-22.3754
24190	745849.2000	9881411.1000	-22.0121
24191	745875.2000	9881411.1000	-21.6879
24192	745901.2000	9881411.1000	-20.5730
24193	745927.2000	9881411.1000	-20.8534
24194	745953.2000	9881411.1000	-20.5783
24195	745979.2000	9881411.1000	-20.5514
24196	746005.2000	9881411.1000	-19.2457
24197	746031.2000	9881411.1000	-18.4271
24198	746057.2000	9881411.1000	-17.4578
24199	746083.2000	9881411.1000	-16.8008
24200	746109.2000	9881411.1000	-15.5362
24201	746135.2000	9881411.1000	-16.1056
24202	746161.2000	9881411.1000	-17.5724
24203	746187.2000	9881411.1000	-17.9638
24204	746213.2000	9881411.1000	-19.3995
24205	746239.2000	9881411.1000	-19.9884
24206	746265.2000	9881411.1000	-20.7800
24207	746291.2000	9881411.1000	-21.6782
24208	746317.2000	9881411.1000	-22.1866
24209	746343.2000	9881411.1000	-22.2761
24210	746369.2000	9881411.1000	-22.3991
24211	746395.2000	9881411.1000	-22.5283
24212	746421.2000	9881411.1000	-22.6143
24213	746447.2000	9881411.1000	-22.2936
24214	746473.2000	9881411.1000	-22.1519
24215	746499.2000	9881411.1000	-21.5316
24216	746525.2000	9881411.1000	-21.1222
24217	746551.2000	9881411.1000	-20.6258
24218	746577.2000	9881411.1000	-20.1721
24219	746603.2000	9881411.1000	-19.8170
24220	746629.2000	9881411.1000	-19.2724
24221	746655.2000	9881411.1000	-18.2302
24222	746681.2000	9881411.1000	-17.8369
24223	746707.2000	9881411.1000	-16.0400
24224	746733.2000	9881411.1000	-15.2215
24225	746759.2000	9881411.1000	-13.9794
24226	746785.2000	9881411.1000	-13.3954
24227	746811.2000	9881411.1000	-12.9781
24228	746837.2000	9881411.1000	-12.9550
24229	746863.2000	9881411.1000	-13.0628
24230	746889.2000	9881411.1000	-13.4002
24231	746915.2000	9881411.1000	-14.2522
24232	746941.2000	9881411.1000	-14.1574
24233	746967.2000	9881411.1000	-12.9157
24234	746993.2000	9881411.1000	-11.6114
24235	747019.2000	9881411.1000	-11.7049
24236	747045.2000	9881411.1000	-10.9732
24237	747071.2000	9881411.1000	-10.5762
24238	747097.2000	9881411.1000	-9.6233
24239	747123.2000	9881411.1000	-9.0050
24240	747149.2000	9881411.1000	-7.3469
24241	747175.2000	9881411.1000	-6.3249
24242	747201.2000	9881411.1000	-4.4615
24243	747227.2000	9881411.1000	-4.0426
24244	747253.2000	9881411.1000	-6.4357
24245	747279.2000	9881411.1000	-8.7144
24246	747305.2000	9881411.1000	-10.5923
24247	747331.2000	9881411.1000	-12.9583
24248	747357.2000	9881411.1000	-12.1863
24249	747383.2000	9881411.1000	-11.8066
24250	747409.2000	9881411.1000	-11.7617
24251	747435.2000	9881411.1000	-10.8574
24252	747461.2000	9881411.1000	-9.9637
24253	747487.2000	9881411.1000	-9.0656
24254	747513.2000	9881411.1000	-8.5477
24255	747539.2000	9881411.1000	-8.4485
24256	747565.2000	9881411.1000	-10.3016
24257	747591.2000	9881411.1000	-11.0744
24258	747617.2000	9881411.1000	-13.4515
24259	747643.2000	9881411.1000	-13.4364
24260	747669.2000	9881411.1000	-13.6658
24261	747695.2000	9881411.1000	-14.1115
24262	747721.2000	9881411.1000	-14.3067
24263	747747.2000	9881411.1000	-13.9237
24264	747773.2000	9881411.1000	-13.6635
24265	747799.2000	9881411.1000	-13.2213
24266	747825.2000	9881411.1000	-12.7982
24267	747851.2000	9881411.1000	-12.0883
24268	747877.2000	9881411.1000	-11.5205
24269	747903.2000	9881411.1000	-11.6393
24270	747929.2000	9881411.1000	-11.9153
24271	747955.2000	9881411.1000	-12.4240
24272	747981.2000	9881411.1000	-12.9168
24273	748007.2000	9881411.1000	-12.5613
24274	748033.2000	9881411.1000	-12.3573
24275	748059.2000	9881411.1000	-12.0817
24276	748085.2000	9881411.1000	-11.7611
24277	748111.2000	9881411.1000	-11.4334
24278	748137.2000	9881411.1000	-11.3398
24279	748163.2000	9881411.1000	-11.4073
24280	748189.2000	9881411.1000	-11.7708
24281	748215.2000	9881411.1000	-12.1240
24282	748241.2000	9881411.1000	-12.3506
24283	748267.2000	9881411.1000	-12.6711
24284	748293.2000	9881411.1000	-12.7784
24285	748319.2000	9881411.1000	-12.9516
24286	748345.2000	9881411.1000	-13.1119
24287	748371.2000	9881411.1000	-13.1068
24288	748397.2000	9881411.1000	-12.7716
24289	748423.2000	9881411.1000	-12.8493
24290	748449.2000	9881411.1000	-11.1113
24291	748475.2000	9881411.1000	-8.8265
24292	748501.2000	9881411.1000	-6.5649
24293	748527.2000	9881411.1000	-5.6058
24294	748553.2000	9881411.1000	-5.3155
24295	748579.2000	9881411.1000	-5.6732
24296	745069.2000	9881385.1000	-12.2883
24297	745095.2000	9881385.1000	-11.9477
24298	745121.2000	9881385.1000	-11.0761
24299	745147.2000	9881385.1000	-10.8170
24300	745173.2000	9881385.1000	-10.9724
24301	745199.2000	9881385.1000	-10.1284
24302	745225.2000	9881385.1000	-10.5591
24303	745251.2000	9881385.1000	-11.1368
24304	745277.2000	9881385.1000	-11.9090
24305	745303.2000	9881385.1000	-13.2232
24306	745329.2000	9881385.1000	-13.4532
24307	745355.2000	9881385.1000	-13.5112
24308	745381.2000	9881385.1000	-15.3068
24309	745407.2000	9881385.1000	-16.0885
24310	745433.2000	9881385.1000	-18.6727
24311	745459.2000	9881385.1000	-20.1105
24312	745485.2000	9881385.1000	-20.1856
24313	745511.2000	9881385.1000	-19.7261
24314	745537.2000	9881385.1000	-18.9448
24315	745563.2000	9881385.1000	-18.9000
24316	745589.2000	9881385.1000	-18.9630
24317	745615.2000	9881385.1000	-21.3281
24318	745641.2000	9881385.1000	-21.6006
24319	745667.2000	9881385.1000	-22.2282
24320	745693.2000	9881385.1000	-22.5925
24321	745719.2000	9881385.1000	-22.8405
24322	745745.2000	9881385.1000	-22.8084
24323	745771.2000	9881385.1000	-22.8190
24324	745797.2000	9881385.1000	-22.7765
24325	745823.2000	9881385.1000	-22.6040
24326	745849.2000	9881385.1000	-22.3445
24327	745875.2000	9881385.1000	-21.8305
24328	745901.2000	9881385.1000	-21.5174
24329	745927.2000	9881385.1000	-21.7060
24330	745953.2000	9881385.1000	-20.7262
24331	745979.2000	9881385.1000	-20.1043
24332	746005.2000	9881385.1000	-18.5800
24333	746031.2000	9881385.1000	-17.9834
24334	746057.2000	9881385.1000	-15.5895
24335	746083.2000	9881385.1000	-14.3085
24336	746109.2000	9881385.1000	-13.8124
24337	746135.2000	9881385.1000	-14.4820
24338	746161.2000	9881385.1000	-16.2193
24339	746187.2000	9881385.1000	-16.9562
24340	746213.2000	9881385.1000	-18.6084
24341	746239.2000	9881385.1000	-19.1751
24342	746265.2000	9881385.1000	-20.3155
24343	746291.2000	9881385.1000	-21.4404
24344	746317.2000	9881385.1000	-21.9819
24345	746343.2000	9881385.1000	-22.0543
24346	746369.2000	9881385.1000	-22.2222
24347	746395.2000	9881385.1000	-22.4781
24348	746421.2000	9881385.1000	-22.6500
24349	746447.2000	9881385.1000	-22.2378
24350	746473.2000	9881385.1000	-21.9771
24351	746499.2000	9881385.1000	-21.4217
24352	746525.2000	9881385.1000	-20.9681
24353	746551.2000	9881385.1000	-20.7436
24354	746577.2000	9881385.1000	-20.1993
24355	746603.2000	9881385.1000	-19.6276
24356	746629.2000	9881385.1000	-19.2379
24357	746655.2000	9881385.1000	-18.3454
24358	746681.2000	9881385.1000	-17.4829
24359	746707.2000	9881385.1000	-16.2307
24360	746733.2000	9881385.1000	-15.3173
24361	746759.2000	9881385.1000	-14.3124
24362	746785.2000	9881385.1000	-13.9465
24363	746811.2000	9881385.1000	-12.8953
24364	746837.2000	9881385.1000	-12.6411
24365	746863.2000	9881385.1000	-12.9141
24366	746889.2000	9881385.1000	-13.0994
24367	746915.2000	9881385.1000	-13.9506
24368	746941.2000	9881385.1000	-13.6416
24369	746967.2000	9881385.1000	-11.8667
24370	746993.2000	9881385.1000	-10.8606
24371	747019.2000	9881385.1000	-10.6987
24372	747045.2000	9881385.1000	-10.1059
24373	747071.2000	9881385.1000	-9.2506
24374	747097.2000	9881385.1000	-8.8301
24375	747123.2000	9881385.1000	-8.4351
24376	747149.2000	9881385.1000	-6.9837
24377	747175.2000	9881385.1000	-5.7142
24378	747201.2000	9881385.1000	-4.6765
24379	747227.2000	9881385.1000	-4.1655
24380	747253.2000	9881385.1000	-6.0745
24381	747279.2000	9881385.1000	-8.2244
24382	747305.2000	9881385.1000	-9.9220
24383	747331.2000	9881385.1000	-11.6536
24384	747357.2000	9881385.1000	-11.2327
24385	747383.2000	9881385.1000	-11.4347
24386	747409.2000	9881385.1000	-12.0900
24387	747435.2000	9881385.1000	-11.8974
24388	747461.2000	9881385.1000	-9.7701
24389	747487.2000	9881385.1000	-9.2913
24390	747513.2000	9881385.1000	-8.4547
24391	747539.2000	9881385.1000	-8.9164
24392	747565.2000	9881385.1000	-10.4580
24393	747591.2000	9881385.1000	-11.4455
24394	747617.2000	9881385.1000	-13.3598
24395	747643.2000	9881385.1000	-13.6113
24396	747669.2000	9881385.1000	-13.8101
24397	747695.2000	9881385.1000	-14.3296
24398	747721.2000	9881385.1000	-14.2203
24399	747747.2000	9881385.1000	-14.0349
24400	747773.2000	9881385.1000	-13.7880
24401	747799.2000	9881385.1000	-13.4875
24402	747825.2000	9881385.1000	-13.3775
24403	747851.2000	9881385.1000	-12.6165
24404	747877.2000	9881385.1000	-12.2716
24405	747903.2000	9881385.1000	-12.2218
24406	747929.2000	9881385.1000	-12.5744
24407	747955.2000	9881385.1000	-12.5592
24408	747981.2000	9881385.1000	-12.7097
24409	748007.2000	9881385.1000	-13.0264
24410	748033.2000	9881385.1000	-13.0438
24411	748059.2000	9881385.1000	-12.1933
24412	748085.2000	9881385.1000	-12.0019
24413	748111.2000	9881385.1000	-11.3473
24414	748137.2000	9881385.1000	-11.1980
24415	748163.2000	9881385.1000	-11.4412
24416	748189.2000	9881385.1000	-11.5781
24417	748215.2000	9881385.1000	-12.2647
24418	748241.2000	9881385.1000	-12.5471
24419	748267.2000	9881385.1000	-13.2717
24420	748293.2000	9881385.1000	-13.2328
24421	748319.2000	9881385.1000	-13.1831
24422	748345.2000	9881385.1000	-13.4701
24423	748371.2000	9881385.1000	-13.8700
24424	748397.2000	9881385.1000	-13.1758
24425	748423.2000	9881385.1000	-12.6680
24426	748449.2000	9881385.1000	-11.0682
24427	748475.2000	9881385.1000	-10.1219
24428	748501.2000	9881385.1000	-8.2543
24429	748527.2000	9881385.1000	-6.5388
24430	748553.2000	9881385.1000	-5.9460
24431	748579.2000	9881385.1000	-5.6430
24432	745095.2000	9881359.1000	-11.5451
24433	745121.2000	9881359.1000	-10.7010
24434	745147.2000	9881359.1000	-10.5917
24435	745173.2000	9881359.1000	-10.7331
24436	745199.2000	9881359.1000	-9.9095
24437	745225.2000	9881359.1000	-9.7717
24438	745251.2000	9881359.1000	-9.8186
24439	745277.2000	9881359.1000	-9.9280
24440	745303.2000	9881359.1000	-10.9004
24441	745329.2000	9881359.1000	-11.3554
24442	745355.2000	9881359.1000	-11.6192
24443	745381.2000	9881359.1000	-14.0622
24444	745407.2000	9881359.1000	-14.9948
24445	745433.2000	9881359.1000	-17.3573
24446	745459.2000	9881359.1000	-18.7412
24447	745485.2000	9881359.1000	-19.0130
