Id	X	Y	Rugositas
12361	746603.10120	9883486.79960	1.00003
12362	746629.10120	9883486.79960	1.00001
12363	746655.10120	9883486.79960	1.00002
12364	746681.10120	9883486.79960	1.00002
12365	746707.10120	9883486.79960	1.00011
12366	746733.10120	9883486.79960	1.00021
12367	746759.10120	9883486.79960	1.00016
12368	746785.10120	9883486.79960	1.00003
12369	746811.10120	9883486.79960	1.00002
12370	746837.10120	9883486.79960	1.00053
12371	746863.10120	9883486.79960	1.00024
12372	746889.10120	9883486.79960	1.00017
12373	746915.10120	9883486.79960	1.00046
12374	746941.10120	9883486.79960	1.00027
12375	746967.10120	9883486.79960	1.00006
12376	746993.10120	9883486.79960	1.00008
12377	747019.10120	9883486.79960	1.00029
12378	747045.10120	9883486.79960	1.00036
12379	742989.10120	9883460.79960	1.00001
12380	743015.10120	9883460.79960	1.00001
12381	743041.10120	9883460.79960	1.00001
12382	743067.10120	9883460.79960	1.00001
12383	743093.10120	9883460.79960	1.00001
12384	743119.10120	9883460.79960	1.00003
12385	743145.10120	9883460.79960	1.00011
12386	743171.10120	9883460.79960	1.00007
12387	743197.10120	9883460.79960	1.00007
12388	743223.10120	9883460.79960	1.00012
12389	743249.10120	9883460.79960	1.00003
12390	743275.10120	9883460.79960	1.00004
12391	743301.10120	9883460.79960	1.00002
12392	743327.10120	9883460.79960	1.00000
12393	743353.10120	9883460.79960	1.00000
12394	743379.10120	9883460.79960	1.00002
12395	743405.10120	9883460.79960	1.00000
12396	743431.10120	9883460.79960	1.00001
12397	743457.10120	9883460.79960	1.00001
12398	743483.10120	9883460.79960	1.00003
12399	743509.10120	9883460.79960	1.00006
12400	743535.10120	9883460.79960	1.00005
12401	743561.10120	9883460.79960	1.00003
12402	743587.10120	9883460.79960	1.00002
12403	743613.10120	9883460.79960	1.00002
12404	743639.10120	9883460.79960	1.00001
12405	743665.10120	9883460.79960	1.00001
12406	743691.10120	9883460.79960	1.00002
12407	743717.10120	9883460.79960	1.00001
12408	743743.10120	9883460.79960	1.00001
12409	743769.10120	9883460.79960	1.00004
12410	743795.10120	9883460.79960	1.00001
12411	743821.10120	9883460.79960	1.00000
12412	743847.10120	9883460.79960	1.00000
12413	743873.10120	9883460.79960	1.00001
12414	743899.10120	9883460.79960	1.00002
12415	743925.10120	9883460.79960	1.00003
12416	743951.10120	9883460.79960	1.00005
12417	743977.10120	9883460.79960	1.00008
12418	744003.10120	9883460.79960	1.00001
12419	744029.10120	9883460.79960	1.00002
12420	744055.10120	9883460.79960	1.00003
12421	744081.10120	9883460.79960	1.00002
12422	744107.10120	9883460.79960	1.00003
12423	744133.10120	9883460.79960	1.00001
12424	744159.10120	9883460.79960	1.00001
12425	744185.10120	9883460.79960	1.00002
12426	744211.10120	9883460.79960	1.00003
12427	744237.10120	9883460.79960	1.00001
12428	744263.10120	9883460.79960	1.00001
12429	744289.10120	9883460.79960	1.00001
12430	744315.10120	9883460.79960	1.00000
12431	744341.10120	9883460.79960	1.00000
12432	744367.10120	9883460.79960	1.00001
12433	744393.10120	9883460.79960	1.00001
12434	744419.10120	9883460.79960	1.00002
12435	744445.10120	9883460.79960	1.00004
12436	744471.10120	9883460.79960	1.00006
12437	744497.10120	9883460.79960	1.00002
12438	744523.10120	9883460.79960	1.00000
12439	744549.10120	9883460.79960	1.00001
12440	744575.10120	9883460.79960	1.00001
12441	744601.10120	9883460.79960	1.00002
12442	744627.10120	9883460.79960	1.00001
12443	744653.10120	9883460.79960	1.00001
12444	744679.10120	9883460.79960	1.00004
12445	744705.10120	9883460.79960	1.00009
12446	744731.10120	9883460.79960	1.00001
12447	744757.10120	9883460.79960	1.00001
12448	744783.10120	9883460.79960	1.00002
12449	744809.10120	9883460.79960	1.00001
12450	744835.10120	9883460.79960	1.00003
12451	744861.10120	9883460.79960	1.00005
12452	744887.10120	9883460.79960	1.00002
12453	744913.10120	9883460.79960	1.00003
12454	744939.10120	9883460.79960	1.00008
12455	744965.10120	9883460.79960	1.00000
12456	744991.10120	9883460.79960	1.00010
12457	745017.10120	9883460.79960	1.00027
12458	745043.10120	9883460.79960	1.00012
12459	745069.10120	9883460.79960	1.00016
12460	745095.10120	9883460.79960	1.00008
12461	745121.10120	9883460.79960	1.00008
12462	745147.10120	9883460.79960	1.00007
12463	745173.10120	9883460.79960	1.00008
12464	745199.10120	9883460.79960	1.00003
12465	745225.10120	9883460.79960	1.00006
12466	745251.10120	9883460.79960	1.00015
12467	745277.10120	9883460.79960	1.00012
12468	745303.10120	9883460.79960	1.00028
12469	745329.10120	9883460.79960	1.00023
12470	745355.10120	9883460.79960	1.00067
12471	745381.10120	9883460.79960	1.00135
12472	745407.10120	9883460.79960	1.00052
12473	745433.10120	9883460.79960	1.00128
12474	745459.10120	9883460.79960	1.00127
12475	745485.10120	9883460.79960	1.00327
12476	745511.10120	9883460.79960	1.00106
12477	745537.10120	9883460.79960	1.00240
12478	745563.10120	9883460.79960	1.00347
12479	745589.10120	9883460.79960	1.00294
12480	745615.10120	9883460.79960	1.00396
12481	745641.10120	9883460.79960	1.00805
12482	745667.10120	9883460.79960	1.00244
12483	745693.10120	9883460.79960	1.00433
12484	745719.10120	9883460.79960	1.00222
12485	745745.10120	9883460.79960	1.00058
12486	745771.10120	9883460.79960	1.00057
12487	745797.10120	9883460.79960	1.00208
12488	745823.10120	9883460.79960	1.00448
12489	745849.10120	9883460.79960	1.00135
12490	745875.10120	9883460.79960	1.00012
12491	745901.10120	9883460.79960	1.00007
12492	745927.10120	9883460.79960	1.00007
12493	745953.10120	9883460.79960	1.00007
12494	745979.10120	9883460.79960	1.00003
12495	746005.10120	9883460.79960	1.00040
12496	746031.10120	9883460.79960	1.00136
12497	746057.10120	9883460.79960	1.00073
12498	746083.10120	9883460.79960	1.00034
12499	746109.10120	9883460.79960	1.00043
12500	746135.10120	9883460.79960	1.00019
12501	746161.10120	9883460.79960	1.00045
12502	746187.10120	9883460.79960	1.00039
12503	746213.10120	9883460.79960	1.00058
12504	746239.10120	9883460.79960	1.00072
12505	746265.10120	9883460.79960	1.00068
12506	746291.10120	9883460.79960	1.00094
12507	746317.10120	9883460.79960	1.00089
12508	746343.10120	9883460.79960	1.00011
12509	746369.10120	9883460.79960	1.00012
12510	746395.10120	9883460.79960	1.00070
12511	746421.10120	9883460.79960	1.00066
12512	746447.10120	9883460.79960	1.00006
12513	746473.10120	9883460.79960	1.00008
12514	746499.10120	9883460.79960	1.00012
12515	746525.10120	9883460.79960	1.00008
12516	746551.10120	9883460.79960	1.00006
12517	746577.10120	9883460.79960	1.00006
12518	746603.10120	9883460.79960	1.00006
12519	746629.10120	9883460.79960	1.00006
12520	746655.10120	9883460.79960	1.00009
12521	746681.10120	9883460.79960	1.00006
12522	746707.10120	9883460.79960	1.00003
12523	746733.10120	9883460.79960	1.00005
12524	746759.10120	9883460.79960	1.00013
12525	746785.10120	9883460.79960	1.00023
12526	746811.10120	9883460.79960	1.00026
12527	746837.10120	9883460.79960	1.00049
12528	746863.10120	9883460.79960	1.00038
12529	746889.10120	9883460.79960	1.00052
12530	746915.10120	9883460.79960	1.00084
12531	746941.10120	9883460.79960	1.00051
12532	746967.10120	9883460.79960	1.00031
12533	746993.10120	9883460.79960	1.00090
12534	747019.10120	9883460.79960	1.00112
12535	747045.10120	9883460.79960	1.00077
12536	747071.10120	9883460.79960	1.00040
12537	743015.10120	9883434.79960	1.00000
12538	743041.10120	9883434.79960	1.00000
12539	743067.10120	9883434.79960	1.00000
12540	743093.10120	9883434.79960	1.00001
12541	743119.10120	9883434.79960	1.00003
12542	743145.10120	9883434.79960	1.00010
12543	743171.10120	9883434.79960	1.00006
12544	743197.10120	9883434.79960	1.00007
12545	743223.10120	9883434.79960	1.00012
12546	743249.10120	9883434.79960	1.00005
12547	743275.10120	9883434.79960	1.00009
12548	743301.10120	9883434.79960	1.00003
12549	743327.10120	9883434.79960	1.00001
12550	743353.10120	9883434.79960	1.00000
12551	743379.10120	9883434.79960	1.00003
12552	743405.10120	9883434.79960	1.00001
12553	743431.10120	9883434.79960	1.00001
12554	743457.10120	9883434.79960	1.00000
12555	743483.10120	9883434.79960	1.00001
12556	743509.10120	9883434.79960	1.00006
12557	743535.10120	9883434.79960	1.00009
12558	743561.10120	9883434.79960	1.00005
12559	743587.10120	9883434.79960	1.00002
12560	743613.10120	9883434.79960	1.00003
12561	743639.10120	9883434.79960	1.00001
12562	743665.10120	9883434.79960	1.00000
12563	743691.10120	9883434.79960	1.00002
12564	743717.10120	9883434.79960	1.00001
12565	743743.10120	9883434.79960	1.00001
12566	743769.10120	9883434.79960	1.00003
12567	743795.10120	9883434.79960	1.00001
12568	743821.10120	9883434.79960	1.00001
12569	743847.10120	9883434.79960	1.00001
12570	743873.10120	9883434.79960	1.00002
12571	743899.10120	9883434.79960	1.00004
12572	743925.10120	9883434.79960	1.00004
12573	743951.10120	9883434.79960	1.00004
12574	743977.10120	9883434.79960	1.00004
12575	744003.10120	9883434.79960	1.00001
12576	744029.10120	9883434.79960	1.00003
12577	744055.10120	9883434.79960	1.00005
12578	744081.10120	9883434.79960	1.00004
12579	744107.10120	9883434.79960	1.00002
12580	744133.10120	9883434.79960	1.00002
12581	744159.10120	9883434.79960	1.00002
12582	744185.10120	9883434.79960	1.00002
12583	744211.10120	9883434.79960	1.00003
12584	744237.10120	9883434.79960	1.00002
12585	744263.10120	9883434.79960	1.00000
12586	744289.10120	9883434.79960	1.00001
12587	744315.10120	9883434.79960	1.00001
12588	744341.10120	9883434.79960	1.00000
12589	744367.10120	9883434.79960	1.00002
12590	744393.10120	9883434.79960	1.00001
12591	744419.10120	9883434.79960	1.00002
12592	744445.10120	9883434.79960	1.00004
12593	744471.10120	9883434.79960	1.00011
12594	744497.10120	9883434.79960	1.00003
12595	744523.10120	9883434.79960	1.00000
12596	744549.10120	9883434.79960	1.00001
12597	744575.10120	9883434.79960	1.00001
12598	744601.10120	9883434.79960	1.00001
12599	744627.10120	9883434.79960	1.00000
12600	744653.10120	9883434.79960	1.00001
12601	744679.10120	9883434.79960	1.00003
12602	744705.10120	9883434.79960	1.00003
12603	744731.10120	9883434.79960	1.00001
12604	744757.10120	9883434.79960	1.00002
12605	744783.10120	9883434.79960	1.00004
12606	744809.10120	9883434.79960	1.00002
12607	744835.10120	9883434.79960	1.00003
12608	744861.10120	9883434.79960	1.00005
12609	744887.10120	9883434.79960	1.00003
12610	744913.10120	9883434.79960	1.00002
12611	744939.10120	9883434.79960	1.00004
12612	744965.10120	9883434.79960	1.00002
12613	744991.10120	9883434.79960	1.00010
12614	745017.10120	9883434.79960	1.00021
12615	745043.10120	9883434.79960	1.00018
12616	745069.10120	9883434.79960	1.00011
12617	745095.10120	9883434.79960	1.00009
12618	745121.10120	9883434.79960	1.00012
12619	745147.10120	9883434.79960	1.00008
12620	745173.10120	9883434.79960	1.00006
12621	745199.10120	9883434.79960	1.00006
12622	745225.10120	9883434.79960	1.00012
12623	745251.10120	9883434.79960	1.00018
12624	745277.10120	9883434.79960	1.00023
12625	745303.10120	9883434.79960	1.00032
12626	745329.10120	9883434.79960	1.00019
12627	745355.10120	9883434.79960	1.00033
12628	745381.10120	9883434.79960	1.00104
12629	745407.10120	9883434.79960	1.00064
12630	745433.10120	9883434.79960	1.00155
12631	745459.10120	9883434.79960	1.00128
12632	745485.10120	9883434.79960	1.00175
12633	745511.10120	9883434.79960	1.00119
12634	745537.10120	9883434.79960	1.00257
12635	745563.10120	9883434.79960	1.00411
12636	745589.10120	9883434.79960	1.00326
12637	745615.10120	9883434.79960	1.00444
12638	745641.10120	9883434.79960	1.00611
12639	745667.10120	9883434.79960	1.00432
12640	745693.10120	9883434.79960	1.00261
12641	745719.10120	9883434.79960	1.00204
12642	745745.10120	9883434.79960	1.00165
12643	745771.10120	9883434.79960	1.00088
12644	745797.10120	9883434.79960	1.00168
12645	745823.10120	9883434.79960	1.00253
12646	745849.10120	9883434.79960	1.00206
12647	745875.10120	9883434.79960	1.00025
12648	745901.10120	9883434.79960	1.00008
12649	745927.10120	9883434.79960	1.00009
12650	745953.10120	9883434.79960	1.00008
12651	745979.10120	9883434.79960	1.00003
12652	746005.10120	9883434.79960	1.00033
12653	746031.10120	9883434.79960	1.00057
12654	746057.10120	9883434.79960	1.00042
12655	746083.10120	9883434.79960	1.00054
12656	746109.10120	9883434.79960	1.00053
12657	746135.10120	9883434.79960	1.00020
12658	746161.10120	9883434.79960	1.00068
12659	746187.10120	9883434.79960	1.00081
12660	746213.10120	9883434.79960	1.00101
12661	746239.10120	9883434.79960	1.00071
12662	746265.10120	9883434.79960	1.00075
12663	746291.10120	9883434.79960	1.00124
12664	746317.10120	9883434.79960	1.00146
12665	746343.10120	9883434.79960	1.00011
12666	746369.10120	9883434.79960	1.00005
12667	746395.10120	9883434.79960	1.00045
12668	746421.10120	9883434.79960	1.00039
12669	746447.10120	9883434.79960	1.00017
12670	746473.10120	9883434.79960	1.00014
12671	746499.10120	9883434.79960	1.00020
12672	746525.10120	9883434.79960	1.00008
12673	746551.10120	9883434.79960	1.00003
12674	746577.10120	9883434.79960	1.00001
12675	746603.10120	9883434.79960	1.00004
12676	746629.10120	9883434.79960	1.00007
12677	746655.10120	9883434.79960	1.00012
12678	746681.10120	9883434.79960	1.00010
12679	746707.10120	9883434.79960	1.00005
12680	746733.10120	9883434.79960	1.00005
12681	746759.10120	9883434.79960	1.00018
12682	746785.10120	9883434.79960	1.00052
12683	746811.10120	9883434.79960	1.00027
12684	746837.10120	9883434.79960	1.00026
12685	746863.10120	9883434.79960	1.00038
12686	746889.10120	9883434.79960	1.00092
12687	746915.10120	9883434.79960	1.00107
12688	746941.10120	9883434.79960	1.00085
12689	746967.10120	9883434.79960	1.00162
12690	746993.10120	9883434.79960	1.00310
12691	747019.10120	9883434.79960	1.00163
12692	747045.10120	9883434.79960	1.00038
12693	747071.10120	9883434.79960	1.00047
12694	743041.10120	9883408.79960	1.00000
12695	743067.10120	9883408.79960	1.00001
12696	743093.10120	9883408.79960	1.00003
12697	743119.10120	9883408.79960	1.00003
12698	743145.10120	9883408.79960	1.00010
12699	743171.10120	9883408.79960	1.00007
12700	743197.10120	9883408.79960	1.00005
12701	743223.10120	9883408.79960	1.00009
12702	743249.10120	9883408.79960	1.00002
12703	743275.10120	9883408.79960	1.00005
12704	743301.10120	9883408.79960	1.00002
12705	743327.10120	9883408.79960	1.00000
12706	743353.10120	9883408.79960	1.00001
12707	743379.10120	9883408.79960	1.00004
12708	743405.10120	9883408.79960	1.00003
12709	743431.10120	9883408.79960	1.00002
12710	743457.10120	9883408.79960	1.00001
12711	743483.10120	9883408.79960	1.00001
12712	743509.10120	9883408.79960	1.00003
12713	743535.10120	9883408.79960	1.00004
12714	743561.10120	9883408.79960	1.00005
12715	743587.10120	9883408.79960	1.00002
12716	743613.10120	9883408.79960	1.00004
12717	743639.10120	9883408.79960	1.00002
12718	743665.10120	9883408.79960	1.00001
12719	743691.10120	9883408.79960	1.00004
12720	743717.10120	9883408.79960	1.00001
12721	743743.10120	9883408.79960	1.00001
12722	743769.10120	9883408.79960	1.00002
12723	743795.10120	9883408.79960	1.00001
12724	743821.10120	9883408.79960	1.00001
12725	743847.10120	9883408.79960	1.00002
12726	743873.10120	9883408.79960	1.00003
12727	743899.10120	9883408.79960	1.00007
12728	743925.10120	9883408.79960	1.00005
12729	743951.10120	9883408.79960	1.00010
12730	743977.10120	9883408.79960	1.00002
12731	744003.10120	9883408.79960	1.00001
12732	744029.10120	9883408.79960	1.00005
12733	744055.10120	9883408.79960	1.00012
12734	744081.10120	9883408.79960	1.00005
12735	744107.10120	9883408.79960	1.00001
12736	744133.10120	9883408.79960	1.00002
12737	744159.10120	9883408.79960	1.00001
12738	744185.10120	9883408.79960	1.00000
12739	744211.10120	9883408.79960	1.00001
12740	744237.10120	9883408.79960	1.00001
12741	744263.10120	9883408.79960	1.00001
12742	744289.10120	9883408.79960	1.00001
12743	744315.10120	9883408.79960	1.00003
12744	744341.10120	9883408.79960	1.00001
12745	744367.10120	9883408.79960	1.00003
12746	744393.10120	9883408.79960	1.00002
12747	744419.10120	9883408.79960	1.00001
12748	744445.10120	9883408.79960	1.00002
12749	744471.10120	9883408.79960	1.00006
12750	744497.10120	9883408.79960	1.00001
12751	744523.10120	9883408.79960	1.00000
12752	744549.10120	9883408.79960	1.00000
12753	744575.10120	9883408.79960	1.00000
12754	744601.10120	9883408.79960	1.00001
12755	744627.10120	9883408.79960	1.00001
12756	744653.10120	9883408.79960	1.00001
12757	744679.10120	9883408.79960	1.00001
12758	744705.10120	9883408.79960	1.00001
12759	744731.10120	9883408.79960	1.00003
12760	744757.10120	9883408.79960	1.00005
12761	744783.10120	9883408.79960	1.00005
12762	744809.10120	9883408.79960	1.00003
12763	744835.10120	9883408.79960	1.00005
12764	744861.10120	9883408.79960	1.00004
12765	744887.10120	9883408.79960	1.00001
12766	744913.10120	9883408.79960	1.00000
12767	744939.10120	9883408.79960	1.00007
12768	744965.10120	9883408.79960	1.00012
12769	744991.10120	9883408.79960	1.00004
12770	745017.10120	9883408.79960	1.00004
12771	745043.10120	9883408.79960	1.00004
12772	745069.10120	9883408.79960	1.00005
12773	745095.10120	9883408.79960	1.00003
12774	745121.10120	9883408.79960	1.00005
12775	745147.10120	9883408.79960	1.00002
12776	745173.10120	9883408.79960	1.00007
12777	745199.10120	9883408.79960	1.00010
12778	745225.10120	9883408.79960	1.00007
12779	745251.10120	9883408.79960	1.00011
12780	745277.10120	9883408.79960	1.00014
12781	745303.10120	9883408.79960	1.00024
12782	745329.10120	9883408.79960	1.00009
12783	745355.10120	9883408.79960	1.00017
12784	745381.10120	9883408.79960	1.00074
12785	745407.10120	9883408.79960	1.00042
12786	745433.10120	9883408.79960	1.00081
12787	745459.10120	9883408.79960	1.00054
12788	745485.10120	9883408.79960	1.00058
12789	745511.10120	9883408.79960	1.00050
12790	745537.10120	9883408.79960	1.00141
12791	745563.10120	9883408.79960	1.00227
12792	745589.10120	9883408.79960	1.00125
